t,vx,vy,x,y
1.3437999999998684,18.487024711840906,-4.603301967147148,36.94000663837439,2.7379463965858144
1.3438999999998684,18.486218038767642,-4.604082104120085,36.94185526017827,2.7374859883754024
1.3439999999998684,18.485411426053542,-4.604862213318399,36.94370380132088,2.7370255021540704
1.3440999999998684,18.484604873689566,-4.605642294744377,36.945552261808245,2.7365649379245958
1.3441999999998684,18.483798381666677,-4.606422348400304,36.94740064164641,2.736104295689756
1.3442999999998684,18.48299194997584,-4.607202374288467,36.94924894084141,2.735643575452327
1.3443999999998684,18.48218557860802,-4.60798237241115,36.95109715939927,2.735182777215086
1.3444999999998684,18.481379267554185,-4.608762342770637,36.952945297326025,2.734721900980809
1.3445999999998683,18.480573016805305,-4.609542285369213,36.954793354627704,2.734260946752272
1.3446999999998683,18.47976682635235,-4.6103222002091595,36.95664133131034,2.733799914532251
1.3447999999998683,18.47896069618629,-4.6111020872927595,36.95848922737996,2.733338804323522
1.3448999999998683,18.478154626298107,-4.611881946622295,36.96033704284259,2.7328776161288597
1.3449999999998683,18.477348616678768,-4.612661778200047,36.96218477770426,2.73241634995104
1.3450999999998683,18.476542667319254,-4.613441582028296,36.96403243197099,2.731955005792837
1.3451999999998683,18.475736778210546,-4.6142213581093205,36.96588000564881,2.731493583657026
1.3452999999998683,18.474930949343623,-4.615001106445401,36.96772749874375,2.7310320835463817
1.3453999999998683,18.474125180709464,-4.615780827038816,36.969574911261816,2.7305705054636777
1.3454999999998682,18.473319472299057,-4.616560519891843,36.97142224320905,2.7301088494116885
1.3455999999998682,18.472513824103384,-4.61734018500676,36.973269494591456,2.729647115393188
1.3456999999998682,18.471708236113436,-4.618119822385842,36.975116665415065,2.7291853034109494
1.3457999999998682,18.470902708320196,-4.618899432031367,36.976963755685894,2.7287234134677463
1.3458999999998682,18.470097240714658,-4.619679013945609,36.97881076540997,2.7282614455663516
1.3459999999998682,18.469291833287816,-4.620458568130843,36.9806576945933,2.7277993997095384
1.3460999999998682,18.46848648603066,-4.6212380945893425,36.9825045432419,2.7273372759000796
1.3461999999998682,18.467681198934184,-4.622017593323382,36.98435131136179,2.726875074140747
1.3462999999998682,18.466875971989385,-4.622797064335233,36.98619799895899,2.7264127944343137
1.3463999999998681,18.466070805187265,-4.6235765076271695,36.98804460603951,2.725950436783551
1.3464999999998681,18.46526569851882,-4.6243559232014615,36.98989113260936,2.725488001191231
1.3465999999998681,18.464460651975052,-4.6251353110603795,36.99173757867455,2.725025487660125
1.3466999999998681,18.463655665546966,-4.6259146712061945,36.99358394424111,2.7245628961930044
1.346799999999868,18.462850739225566,-4.626694003641176,36.99543022931503,2.72410022679264
1.346899999999868,18.462045873001856,-4.627473308367593,36.997276433902336,2.7236374794618032
1.346999999999868,18.461241066866847,-4.628252585387714,36.99912255800902,2.7231746542032647
1.347099999999868,18.460436320811546,-4.629031834703807,37.0009686016411,2.7227117510197942
1.347199999999868,18.459631634826966,-4.629811056318138,37.00281456480458,2.722248769914162
1.347299999999868,18.45882700890412,-4.630590250232974,37.00466044750547,2.721785710889139
1.347399999999868,18.45802244303402,-4.63136941645058,37.006506249749776,2.7213225739474938
1.347499999999868,18.457217937207684,-4.632148554973223,37.0083519715435,2.7208593590919965
1.347599999999868,18.45641349141613,-4.632927665803165,37.01019761289264,2.7203960663254163
1.347699999999868,18.45560910565037,-4.6337067489426715,37.01204317380321,2.719932695650522
1.347799999999868,18.454804779901433,-4.634485804394005,37.013888654281196,2.7194692470700828
1.347899999999868,18.45400051416034,-4.63526483215943,37.01573405433261,2.7190057205868667
1.347999999999868,18.453196308418114,-4.636043832241206,37.01757937396345,2.7185421162036425
1.348099999999868,18.45239216266578,-4.636822804641595,37.019424613179716,2.7180784339231785
1.348199999999868,18.451588076894364,-4.637601749362858,37.021269771987406,2.7176146737482423
1.348299999999868,18.450784051094896,-4.638380666407255,37.02311485039252,2.7171508356816014
1.348399999999868,18.449980085258407,-4.639159555777046,37.024959848401046,2.716686919726024
1.348499999999868,18.44917617937593,-4.639938417474489,37.026804766018984,2.7162229258842765
1.348599999999868,18.448372333438492,-4.640717251501842,37.028649603252326,2.715758854159126
1.348699999999868,18.447568547437136,-4.641496057861363,37.03049436010707,2.71529470455334
1.3487999999998679,18.446764821362894,-4.642274836555308,37.03233903658921,2.7148304770696847
1.3488999999998679,18.445961155206806,-4.643053587585935,37.034183632704725,2.714366171710926
1.3489999999998679,18.445157548959912,-4.6438323109554975,37.03602814845962,2.71390178847983
1.3490999999998678,18.444354002613252,-4.644611006666252,37.03787258385988,2.7134373273791637
1.3491999999998678,18.443550516157874,-4.645389674720453,37.039716938911496,2.7129727884116916
1.3492999999998678,18.442747089584817,-4.646168315120352,37.041561213620454,2.7125081715801795
1.3493999999998678,18.441943722885128,-4.646946927868205,37.04340540799274,2.7120434768873927
